playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre
Rock songs,12466,5,Pantera,I'm Broken,Far Beyond Driven,264800,spotify:track:2M5WTwqnkyz7bW6P1CiD6q,65.0,0.878,0.419,0.139,0.666,groove
Rock songs,12466,10,Slipknot,Duality,Vol. 3: The Subliminal Verses [Special Package],252613,spotify:track:61mWefnWQOLf90gepjOCb3,0.0,0.982,0.354,0.204,0.194,alternative
Rock songs,12466,14,Slayer,Raining Blood,Reign In Blood,255186,spotify:track:4Yx9Tw9dTgQ8eGCq3PRDyn,65.0,0.995,0.227,0.127,0.0363,death-metal
Rock songs,12466,15,Rage Against The Machine,Bulls On Parade,Evil Empire,229466,spotify:track:0tZ3mElWcr74OOhKEiNz1x,75.0,0.919,0.412,0.424,0.572,alt-rock
Rock songs,12466,17,Guns N' Roses,Nightrain,Appetite For Destruction,267706,spotify:track:2vNw57KPaYDzkyPxXYUORX,64.0,0.992,0.4,0.179,0.243,hard-rock
Rock songs,12466,25,Metallica,Hardwired,HardwiredTo Self-Destruct,189347,spotify:track:5VnRYDDrqturQPvKg4puwu,63.0,0.991,0.128,0.219,0.53,hard-rock
Rock songs,12466,26,Highly Suspect,My Name Is Human,The Boy Who Died Wolf,258773,spotify:track:1euszbbvkUzQzIhZUWFmXG,64.0,0.698,0.515,0.0827,0.194,grunge
Rock songs,12466,29,AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),High Voltage,301226,spotify:track:7nemcVsXVFZF01iqpIIo2Y,72.0,0.863,0.456,0.0553,0.532,hard-rock
Rock songs,12466,30,Bon Jovi,Wanted Dead Or Alive,Slippery When Wet,308666,spotify:track:2fY6tqgrlrg1ky9fgs0t5u,2.0,0.818,0.265,0.323,0.251,metal
Rock songs,12466,35,AC/DC,Touch Too Much,Highway to Hell,266266,spotify:track:2j0zExWFB0PowLOeoZosjK,63.0,0.906,0.524,0.309,0.605,hard-rock
Rock songs,12466,37,AC/DC,Who Made Who,Who Made Who,207146,spotify:track:6rvldt6EoZwzogApECUCwd,66.0,0.825,0.514,0.607,0.655,hard-rock
Rock songs,12466,38,Alice In Chains,Don't Follow,Jar Of Flies,262133,spotify:track:7CI0VS6ETno5mgHi4PoCrY,57.0,0.37,0.314,0.122,0.28,grunge
Rock songs,12466,40,Bullet For My Valentine,Tears Don't Fall,The Poison,348386,spotify:track:5pKCDm2fw4k6D6C5Rk646C,65.0,0.931,0.214,0.0797,0.233,alt-rock
Rock songs,12466,42,Guns N' Roses,Rocket Queen,Appetite For Destruction,374240,spotify:track:6v5VsfCYKdrkQBTMhAlkDr,61.0,0.945,0.448,0.0254,0.437,hard-rock
Rock songs,12466,43,Guns N' Roses,November Rain,Use Your Illusion I,537506,spotify:track:53968oKecrFxkErocab2Al,81.0,0.641,0.294,0.112,0.226,hard-rock
Spring mix,12467,1,The Lumineers,Ho Hey,The Lumineers,161226,spotify:track:1jdNcAD8Ir58RlsdGjJJdx,79.0,0.471,0.682,0.0908,0.421,folk
Spring mix,12467,14,Florence + The Machine,You've Got The Love,Lungs,168666,spotify:track:6u9RqxALwkjJ1ukB1y8vuP,0.0,0.696,0.574,0.102,0.401,alternative
Spring mix,12467,22,The Killers,Mr. Brightside,Hot Fuss,222586,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,2.0,0.931,0.344,0.0903,0.251,alt-rock
Spring mix,12467,29,Hozier,Work Song,Hozier,229715,spotify:track:3UfCFlGruX0DRPCpD1V3pU,63.0,0.388,0.432,0.112,0.256,singer-songwriter
Spring mix,12467,35,Echosmith,Tell Her You Love Her - Acoustic,Talking Dreams,259786,spotify:track:2bvWBYEcNO7WU2OwyivjZe,0.0,0.195,0.465,0.119,0.235,indie-pop
Spring mix,12467,39,George Ezra,Budapest,Wanted On Voyage,200720,spotify:track:7GJClzimvMSghjcrKxuf1M,79.0,0.455,0.717,0.11,0.389,folk
Spring mix,12467,43,Vance Joy,Mess Is Mine,Dream Your Life Away,223640,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,64.0,0.723,0.595,0.0995,0.272,folk
Spring mix,12467,46,Vance Joy,Georgia,Dream Your Life Away,230506,spotify:track:6Fha6tXHkL3r9m9nNqQG8p,62.0,0.66,0.388,0.0943,0.401,folk
Spring mix,12467,53,Bon Iver,Holocene,Bon Iver,336613,spotify:track:1XQnZTR0ER8y5fGO17uX1R,66.0,0.304,0.374,0.126,0.147,folk
Spring mix,12467,57,BØRNS,Electric Love,Dopamine,218106,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,82.0,0.797,0.611,0.26,0.518,rock
Spring mix,12467,58,Echosmith,Bright,Talking Dreams,220626,spotify:track:3WKg25vrbjJlkhsgl2W4p3,0.0,0.431,0.646,0.113,0.292,indie-pop
Spring mix,12467,59,Hozier,Cherry Wine - Live,Hozier,240147,spotify:track:1ivHxaGL5ld9VS1zsYc4YN,67.0,0.111,0.418,0.0982,0.228,singer-songwriter
Spring mix,12467,75,Lord Huron,The Night We Met,Strange Trails,208211,spotify:track:6mORGLOz79w6VsCRLWYYuK,83.0,0.369,0.544,0.639,0.102,folk
Spring mix,12467,76,Hozier,From Eden,From Eden EP,222426,spotify:track:2tKOIBLJ2j384tnunmmKi7,63.0,0.676,0.395,0.117,0.315,singer-songwriter
Spring mix,12467,79,X Ambassadors,Renegades,VHS,195199,spotify:track:46GGxd8TVRt6FjUBfCavVT,76.0,0.862,0.526,0.229,0.528,alt-rock
Spring mix,12467,85,The Lumineers,Ophelia,Cleopatra,160106,spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4,79.0,0.573,0.664,0.0857,0.566,folk
Spring Break 2017,12468,3,Ed Sheeran,Shape of You,÷,233712,spotify:track:7qiZfU4dY1lWllzX7mPBI3,86.0,0.652,0.825,0.0931,0.931,pop
Spring Break 2017,12468,18,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0.0,0.458,0.732,0.136,0.661,country
Spring Break 2017,12468,24,Martin Jensen,Solo Dance,Solo Dance,174933,spotify:track:6HUnnBwYZqcED1eQztxMBN,69.0,0.846,0.746,0.195,0.403,edm
Spring Break 2017,12468,35,Kendrick Lamar,HUMBLE.,DAMN.,177000,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,84.0,0.621,0.908,0.0958,0.421,hip-hop
hello,12469,0,Melanie Martinez,Dollhouse,Cry Baby,231853,spotify:track:6wNeKPXF0RDKyvfKfri5hf,74.0,0.708,0.725,0.777,0.555,electro
hello,12469,7,The Neighbourhood,Sweater Weather,I Love You.,240400,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,93.0,0.807,0.612,0.101,0.398,alt-rock
hello,12469,9,Dexys Midnight Runners,Come On Eileen,Too Rye Ay,287306,spotify:track:0EMmVUYs9ZZRHtlADB88uz,2.0,0.769,0.45,0.306,0.604,ska
hello,12469,18,Amy Winehouse,Our Day Will Come,Lioness: Hidden Treasures,169373,spotify:track:2Arl7cRrFiuDiHQjdMEXOU,64.0,0.634,0.705,0.349,0.639,british
hello,12469,27,Steve Miller Band,The Joker,The Joker,264503,spotify:track:1bp2IO61zbQrbWNmKKxg3f,0.0,0.448,0.596,0.207,0.796,blues
hello,12469,28,Amy Winehouse,Tears Dry On Their Own,Back To Black,185186,spotify:track:3jP3coGrROR7kjiDlpoRph,71.0,0.543,0.634,0.232,0.467,british
hello,12469,30,Sublime,Santeria,Sublime,182500,spotify:track:2Z2vOukzwOgqR4dkymRSWd,1.0,0.751,0.665,0.121,0.58,punk
hello,12469,31,Amy Winehouse,Back To Black,Back To Black,240440,spotify:track:2s4BsyV3KhhrtsdtNfzoqb,81.0,0.422,0.403,0.0861,0.378,british
hello,12469,37,No Doubt,It's My Life,It's My Life,226053,spotify:track:1OutzYv6YiN93lrT3pJsWR,1.0,0.75,0.606,0.321,0.771,alt-rock
hello,12469,42,The Notorious B.I.G.,Juicy,Ready To Die The Remaster,302693,spotify:track:5ByAIlEEnxYdvpnezg7HTX,62.0,0.767,0.887,0.0527,0.607,hardcore
hello,12469,46,Frank Ocean,Forrest Gump,channel ORANGE,194840,spotify:track:4YZbVct8l9MnAVIROnLQdx,69.0,0.417,0.701,0.375,0.186,soul
hello,12469,51,Sister Nancy,Bam Bam,One Two,196506,spotify:track:7cKLOenzViwzoHJWciMIrj,67.0,0.605,0.722,0.248,0.709,dancehall
Water,12470,0,Adele,Water Under the Bridge,25,240426,spotify:track:4vb4mFvYsr2h6enhjJsq9Y,70.0,0.833,0.59,0.105,0.538,british
Water,12470,10,Prince,Purple Rain,Purple Rain,520786,spotify:track:54X78diSLoUDI3joC2bjMz,75.0,0.452,0.367,0.689,0.189,funk
Water,12470,11,Adele,Set Fire to the Rain,21,241693,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,80.0,0.67,0.603,0.112,0.446,british
Water,12470,16,Yellowcard,Ocean Avenue,Ocean Avenue,198266,spotify:track:23oxJmDc1V9uLUSmN2LIvx,74.0,0.904,0.486,0.0947,0.786,punk
Good Stuff,12471,1,XXXTENTACION,Everybody Dies In Their Nightmares,17,95466,spotify:track:3GVkPk8mqxz0itaAriG1L7,85.0,0.57,0.734,0.112,0.689,emo
Good Stuff,12471,9,XXXTENTACION,Jocelyn Flores,17,119133,spotify:track:7m9OqQk4RVRkw9JJdeAw96,84.0,0.391,0.872,0.297,0.437,emo
Good Stuff,12471,15,Lil Xan,Betrayed,Betrayed,187453,spotify:track:6NWl2m8asvH83xjuXVNsuG,70.0,0.434,0.821,0.128,0.241,emo
Good Stuff,12471,22,Lil Pump,Gucci Gang,Lil Pump,124055,spotify:track:43ZyHQITOjhciSUUNPVRHc,64.0,0.523,0.936,0.117,0.699,emo
Bangin,12472,0,Arctic Monkeys,I Wanna Be Yours,AM,183956,spotify:track:7a8GawTVgHZvBLQOh46he7,92.0,0.417,0.464,0.0974,0.479,garage
Bangin,12472,1,Arctic Monkeys,Arabella,AM,207356,spotify:track:4FSm0Ca6Hzd7Vx7TpSfcSy,78.0,0.558,0.579,0.212,0.506,garage
Bangin,12472,2,Arctic Monkeys,R U Mine?,AM,201726,spotify:track:29tzJGvqJPTAFs6LXmsHoA,83.0,0.758,0.288,0.303,0.619,garage
Bangin,12472,3,Arctic Monkeys,Do I Wanna Know?,AM,272394,spotify:track:3rq5w4bQGigXOfdN30ATJt,88.0,0.532,0.548,0.217,0.405,garage
Bangin,12472,7,Franz Ferdinand,Take Me Out,Franz Ferdinand,237026,spotify:track:6ooluO7DiEhI1zmK94nRCM,79.0,0.663,0.277,0.136,0.527,alt-rock
LOVE,12473,12,Amos Lee,Arms Of A Woman,Amos Lee,251440,spotify:track:37pK088xTo1ZpR3y23wsFk,60.0,0.0674,0.54,0.109,0.12,acoustic
LOVE,12473,15,Selena Gomez & The Scene,Who Says,When The Sun Goes Down,195613,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,77.0,0.927,0.682,0.149,0.744,dance
LOVE,12473,16,Selena Gomez & The Scene,Love You Like A Love Song,When The Sun Goes Down,188453,spotify:track:0laYHRpNTS6i8FXdupHkJ4,81.0,0.678,0.858,0.0741,0.922,dance
LOVE,12473,29,Hunter Hayes,Wanted,Hunter Hayes (Encore),228840,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.0,0.475,0.414,0.0816,0.3,country
LOVE,12473,43,Casting Crowns,Who Am I,Casting Crowns,335906,spotify:track:5VUQsLff8A3ruAyCdTxqzg,65.0,0.472,0.545,0.0684,0.193,alt-rock
LOVE,12473,52,Jason Mraz,I Won't Give Up,Love Is A Four Letter Word,240165,spotify:track:53QF56cjZA9RTuuMZDrSA6,69.0,0.303,0.483,0.115,0.139,acoustic
LOVE,12473,56,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country
LOVE,12473,59,Little Big Town,Girl Crush,Pain Killer,193320,spotify:track:7hKpnp7A7bjiZEyywa5Qn4,70.0,0.225,0.5,0.112,0.355,country
LOVE,12473,66,Justin Bieber,Love Yourself,Purpose,233720,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,84.0,0.378,0.609,0.28,0.515,pop
LOVE,12473,73,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:track:5kNe7PE09d6Kvw5pAsx23n,1.0,0.389,0.59,0.117,0.389,country
LOVE,12473,75,Dan + Shay,Nothin' Like You,Where It All Began,186253,spotify:track:4W38RXuQNuoTSwVsQA1OGC,0.0,0.704,0.586,0.067,0.442,country
Country Music,12474,21,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country
Country Music,12474,49,Blake Shelton,Austin,Blake Shelton,230333,spotify:track:2WQAknZHrJAEQOFXe0F44P,0.0,0.609,0.603,0.0982,0.275,country
Country Music,12474,53,Blake Shelton,She Doesn't Know She's Got It,Blake Shelton,198800,spotify:track:18UoSTEtYbW9cuA1tqloZ4,0.0,0.873,0.654,0.141,0.879,country
Country Music,12474,54,Blake Shelton,Austin,Blake Shelton,230333,spotify:track:2WQAknZHrJAEQOFXe0F44P,0.0,0.609,0.603,0.0982,0.275,country
Country Music,12474,188,Rascal Flatts,What Hurts The Most,Me And My Gang,214106,spotify:track:6U5pgPq1bsJ6UBeakd4mfQ,71.0,0.674,0.537,0.265,0.33,country
Country Music,12474,189,Rascal Flatts,Bless The Broken Road,Feels Like Today,226680,spotify:track:4YjjNHtEsTX6Af4mCTupT5,36.0,0.448,0.588,0.156,0.362,country
Christmas,12475,1,Punch Brothers,"O Come, O Come, Emmanuel",Holidays Rule,244880,spotify:track:3kVnoW7oDuuovp1SyMj9Kb,0.0,0.298,0.606,0.13,0.174,bluegrass
Christmas,12475,4,The Shins,Wonderful Christmastime,Holidays Rule,146520,spotify:track:3OnZDfpaIbb2dBCCHtoYSX,0.0,0.689,0.634,0.114,0.899,alt-rock
Christmas,12475,12,The Civil Wars,I Heard The Bells On Christmas Day,Holidays Rule,154440,spotify:track:1qSBHo7rjtqYdd0XJB8ngq,0.0,0.145,0.492,0.107,0.218,acoustic
Hit it,12476,0,OneRepublic,Wherever I Go,Oh My My,169773,spotify:track:46jLy47W8rkf8rEX04gMKB,70.0,0.689,0.552,0.27,0.349,piano
Hit it,12476,5,Twenty One Pilots,Heathens,Heathens,195920,spotify:track:6i0V12jOa3mr6uu4WYhUBr,81.0,0.396,0.732,0.105,0.548,rock
Hit it,12476,7,WALK THE MOON,Shut Up and Dance,TALKING IS HARD,199080,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,83.0,0.866,0.578,0.257,0.619,alt-rock
Hit it,12476,13,Alessia Cara,Scars To Your Beautiful,Know-It-All,230226,spotify:track:0prNGof3XqfTvNDxHonvdK,74.0,0.739,0.319,0.111,0.449,dance
Hit it,12476,20,Owl City,Fireflies,Ocean Eyes,228346,spotify:track:1mr3616BzLdhXfJmLmRsO8,79.0,0.662,0.512,0.118,0.472,indie-pop
Hit it,12476,21,Owl City,Fireflies,Ocean Eyes,228346,spotify:track:1mr3616BzLdhXfJmLmRsO8,79.0,0.662,0.512,0.118,0.472,indie-pop
Hit it,12476,24,OneRepublic,Counting Stars,Native,257266,spotify:track:5edBgVtRD0fvWk140Sl21T,83.0,0.705,0.664,0.118,0.477,piano
Hit it,12476,25,Bastille,Pompeii,Bad Blood,214147,spotify:track:3gbBpTdY8lnQwqxNCcf795,1.0,0.711,0.68,0.241,0.571,rock
Hit it,12476,26,Imagine Dragons,On Top Of The World,Night Visions,189840,spotify:track:4eLSCSELtKxZwXnFbNLXT5,0.0,0.925,0.588,0.0881,0.759,rock
Hit it,12476,28,Avicii,Hey Brother,True,255093,spotify:track:3zKST4nk4QJE77oLjUZ0Ng,77.0,0.78,0.545,0.0828,0.458,edm
Hit it,12476,31,OneRepublic,I Lived,Native,234546,spotify:track:7pzdiluN2tVrxsFGyM2Asc,71.0,0.851,0.593,0.271,0.344,piano
Hit it,12476,34,The Script,Hall of Fame,#3 Deluxe Version,202533,spotify:track:7wMq5n8mYSKlQIGECKUgTX,60.0,0.872,0.511,0.0975,0.511,rock
Hit it,12476,35,Capital Cities,Safe And Sound,In A Tidal Wave Of Mystery,192789,spotify:track:6Z8R6UsFuGXGtiIxiD8ISb,83.0,0.819,0.655,0.104,0.766,rock
Hit it,12476,36,Imagine Dragons,It's Time,Night Visions,237986,spotify:track:3xqF04FdMK7gpIPG3SPFpY,72.0,0.884,0.656,0.144,0.86,rock
Hit it,12476,37,Charlie Puth,One Call Away,Nine Track Mind,194453,spotify:track:6vSforRhuzsA0D0SO9fG1S,0.0,0.613,0.667,0.115,0.472,dance
Hit it,12476,39,Avicii,Wake Me Up - Radio Edit,True,247426,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,1.0,0.807,0.524,0.212,0.62,dance
Hit it,12476,40,Daya,"Sit Still, Look Pretty","Sit Still, Look Pretty",202226,spotify:track:2DpCdPMg1BADE4HDnxt3Rd,63.0,0.787,0.655,0.178,0.554,dance
Hit it,12476,46,Fall Out Boy,Immortals,American Beauty/American Psycho,189386,spotify:track:6OZPl7bOm8EOshsVmWH5W8,65.0,0.856,0.703,0.38,0.722,emo
Hit it,12476,47,Phillip Phillips,"Gone, Gone, Gone",The World From The Side Of The Moon,209693,spotify:track:1zCoCopxgQmozHBuuyfW2K,67.0,0.642,0.664,0.114,0.501,folk
Hit it,12476,54,Sheppard,Geronimo,Bombs Away,218227,spotify:track:0qt5f5EL92o8Snzopsv0en,0.0,0.838,0.682,0.12,0.461,folk
Hit it,12476,55,X Ambassadors,Renegades,VHS,195199,spotify:track:46GGxd8TVRt6FjUBfCavVT,76.0,0.862,0.526,0.229,0.528,alt-rock
Hit it,12476,62,Ben Rector,Brand New,Brand New,243933,spotify:track:5EQ9yEra0SzVd673ZfKT4C,65.0,0.934,0.555,0.122,0.422,acoustic
Hit it,12476,66,MKTO,Classic,MKTO,175426,spotify:track:6FE2iI43OZnszFLuLtvvmg,82.0,0.791,0.72,0.157,0.756,rock
Hit it,12476,69,Neon Trees,Everybody Talks,Picture Show,177280,spotify:track:2iUmqdfGZcHIhS3b9E9EWq,80.0,0.924,0.471,0.313,0.725,alt-rock
Hit it,12476,72,George Ezra,Budapest,Wanted On Voyage,200720,spotify:track:7GJClzimvMSghjcrKxuf1M,79.0,0.455,0.717,0.11,0.389,folk
Hit it,12476,75,Ellie Goulding,Lights - Single Version,Bright Lights,210853,spotify:track:2bRXehD283NioREYxlohc4,0.0,0.802,0.681,0.127,0.791,dance
Hit it,12476,84,MGMT,Kids,Time To Pretend,329626,spotify:track:0DfWB12lkdQkapTzmkB9Nw,78.0,0.931,0.451,0.361,0.172,alt-rock
Hit it,12476,86,Smash Mouth,All Star,Astro Lounge,200373,spotify:track:3cfOd4CMv2snFaKAnMdnvK,0.0,0.867,0.731,0.0861,0.776,alt-rock
Hit it,12476,87,Ingrid Michaelson,Girls Chase Boys,Lights Out,221533,spotify:track:5lRtoB4Gg2gpT1EjAWOui7,56.0,0.828,0.518,0.0456,0.69,acoustic
Hit it,12476,93,Iyaz,Replay,Replay,182306,spotify:track:4E5P1XyAFtrjpiIxkydly4,76.0,0.751,0.706,0.168,0.195,dance
Hit it,12476,94,OneRepublic,All The Right Moves,Waking Up,238000,spotify:track:1b8xyP5ojtnT430YGDWHIA,67.0,0.948,0.529,0.283,0.65,piano
Hit it,12476,95,Yael Naim,New Soul,Yael Naim,225105,spotify:track:6l9HDwqU46DHCuNyvbmFdP,59.0,0.371,0.582,0.122,0.604,french
Hit it,12476,98,Adele,Set Fire to the Rain,21,241693,spotify:track:3CKCZ9pfwAfoMZlMncA1Nc,80.0,0.67,0.603,0.112,0.446,british
Hit it,12476,99,Adele,When We Were Young,25,290906,spotify:track:7IWkJwX9C0J7tHurTD7ViL,79.0,0.595,0.376,0.095,0.265,british
Hit it,12476,107,Sara Bareilles,Love Song,Little Voice,258826,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,73.0,0.786,0.583,0.188,0.573,acoustic
Hit it,12476,112,Niall Horan,This Town,Flicker,232852,spotify:track:3UwT4FadEGWyMdaSwYcUBY,80.0,0.401,0.677,0.116,0.195,dance
Hit it,12476,123,The Script,Superheroes,No Sound Without Silence,245466,spotify:track:37sINbJZcFdHFAsVNsPq1i,75.0,0.885,0.49,0.0741,0.64,rock
Hit it,12476,132,The Chainsmokers,Paris,Memories...Do Not Open,221506,spotify:track:72jbDTw1piOOj770jWNeaG,74.0,0.658,0.653,0.0939,0.219,dance
Hit it,12476,136,Rixton,Me And My Broken Heart,Let The Road,193733,spotify:track:1oew3nFNY3vMacJAsvry0S,79.0,0.783,0.545,0.132,0.551,dance
country,12477,1,Cole Swindell,Chillin' It,Cole Swindell,196746,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,1.0,0.849,0.576,0.109,0.666,country
country,12477,7,Florida Georgia Line,Sun Daze,Anything Goes,184706,spotify:track:0El2Zyt68nYySFDG87hZgM,0.0,0.944,0.484,0.471,0.839,country
country,12477,10,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75.0,0.886,0.506,0.0734,0.595,country
country,12477,39,Toby Keith,"Courtesy Of The Red, White And Blue (The Angry American)",Unleashed,195533,spotify:track:0M7mWKqwTIaVjYyxfZmtTa,0.0,0.674,0.426,0.0784,0.378,country
country,12477,42,Trace Adkins,Honky Tonk Badonkadonk,Dangerous Man,240093,spotify:track:1VdHooAMVaGXPSty8pifv9,0.0,0.919,0.643,0.0555,0.823,country
country,12477,47,Kid Rock,All Summer Long,Rock N Roll Jesus,297586,spotify:track:5rX6C5QVvvZB7XckETNych,0.0,0.865,0.701,0.0956,0.88,alternative
country,12477,48,Billy Currington,People Are Crazy,Little Bit Of Everything,231360,spotify:track:5JnLiuMgRAWoHYOhatFP3s,0.0,0.714,0.657,0.127,0.361,country
country,12477,55,Eric Church,Drink In My Hand,Chief,191306,spotify:track:1cktZnxiONH0hR6Q3DKy8h,0.0,0.913,0.626,0.293,0.946,country
country,12477,65,Lionel Richie,Stuck On You,Tuskegee,201706,spotify:track:68ZOBzR0AffpQM6AgSA5n4,71.0,0.317,0.509,0.0878,0.247,disco
country,12477,78,Luke Bryan,Country Girl (Shake It For Me),Tailgates & Tanlines,225560,spotify:track:0yD66650JxhqKbW76C2qCo,2.0,0.904,0.644,0.0834,0.672,country
country,12477,97,Kip Moore,Hey Pretty Girl,Up All Night,215920,spotify:track:75p6fgACKYIyIhsoG411SZ,0.0,0.373,0.431,0.259,0.0884,country
country,12477,113,Billy Joel,Piano Man,Piano Man,336200,spotify:track:78WVLOP9pN0G3gRLFy1rAa,77.0,0.55,0.331,0.192,0.429,folk
country,12477,122,Hunter Hayes,Wanted,Hunter Hayes (Encore),228840,spotify:track:0p1BcEcYVO3uk4KDf3gzkY,0.0,0.475,0.414,0.0816,0.3,country
country,12477,124,Hunter Hayes,Storm Warning,Hunter Hayes (Encore),239906,spotify:track:71DDK14XVxkXLmG3AVi1BP,0.0,0.844,0.483,0.133,0.772,country
Let's Chill ,12478,2,The Growlers,Black Memories,Chinese Fountain,171400,spotify:track:2HWFdHcyJAipiBNMoq0olx,62.0,0.576,0.617,0.153,0.825,garage
Let's Chill ,12478,3,The Growlers,Going Gets Tough,Chinese Fountain,208613,spotify:track:01MO5Ib9mCG7srUhZl52BA,62.0,0.769,0.501,0.109,0.737,garage
Let's Chill ,12478,4,The Growlers,Big Toe,Chinese Fountain,151719,spotify:track:7qHBtTdpBLRUQGQxshfRd2,55.0,0.766,0.51,0.0679,0.729,garage
Let's Chill ,12478,17,Milky Chance,Stolen Dance,Sadnecessary,313684,spotify:track:6vECYJHxYmm3Ydt3fF01pE,80.0,0.581,0.884,0.0759,0.728,german
Let's Chill ,12478,18,Milky Chance,Flashed Junk Mind,Sadnecessary,262000,spotify:track:5mpLcXEsk3jjzLFGuNKk5I,66.0,0.84,0.84,0.114,0.904,german
Let's Chill ,12478,20,Vance Joy,Georgia,Dream Your Life Away,230506,spotify:track:6Fha6tXHkL3r9m9nNqQG8p,62.0,0.66,0.388,0.0943,0.401,folk
Let's Chill ,12478,40,Ben Howard,Keep Your Head Up,Every Kingdom,264546,spotify:track:0UBUnp3ggZivpFWGQxoSok,67.0,0.596,0.508,0.111,0.4,british
Let's Chill ,12478,43,Young the Giant,Cough Syrup,Young the Giant,249520,spotify:track:1UqhkbzB1kuFwt2iy4h29Q,0.0,0.721,0.533,0.115,0.225,alt-rock
Let's Chill ,12478,45,CHVRCHES,The Mother We Share,The Bones Of What You Believe,190160,spotify:track:3PvzvltQZLIKk9YgoMP3Yq,51.0,0.722,0.462,0.127,0.327,synth-pop
Let's Chill ,12478,49,Neon Indian,Polish Girl,Era Extraña,264000,spotify:track:35rdv7N27twjo4gnUzmnRZ,47.0,0.886,0.63,0.125,0.454,synth-pop
Let's Chill ,12478,51,The Growlers,Pretend I'm Gay,Gilded Pleasures,190378,spotify:track:3173iHijWgF3xh90wG0moP,26.0,0.716,0.392,0.374,0.727,garage
Let's Chill ,12478,59,Ray LaMontagne,You Are the Best Thing,Gossip In The Grain,231840,spotify:track:1jyddn36UN4tVsJGtaJfem,67.0,0.727,0.578,0.172,0.885,acoustic
Let's Chill ,12478,60,Yael Naim,New Soul,Yael Naim,225105,spotify:track:6l9HDwqU46DHCuNyvbmFdP,59.0,0.371,0.582,0.122,0.604,french
Let's Chill ,12478,62,M83,Midnight City,"Hurry Up, We're Dreaming",241440,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,76.0,0.729,0.507,0.0658,0.272,french
Let's Chill ,12478,69,Vance Joy,Mess Is Mine,Dream Your Life Away,223640,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,64.0,0.723,0.595,0.0995,0.272,folk
Let's Chill ,12478,92,Glass Animals,Gooey,ZABA,289306,spotify:track:5b9iBVhfYxDF4JJcHrNIx5,71.0,0.369,0.487,0.0925,0.106,indie-pop
Let's Chill ,12478,112,Hippie Sabotage,Your Soul,The Sunny Album (Deluxe Edition),324806,spotify:track:6ZT3coOj97F6CVvruPtnox,61.0,0.68,0.487,0.144,0.0752,electronic
Let's Chill ,12478,148,Glass Animals,The Other Side Of Paradise,How To Be A Human Being,320654,spotify:track:0rRjGruFonCGOt0S5zAJNQ,72.0,0.338,0.689,0.0649,0.568,indie-pop
Let's Chill ,12478,176,Fitz and The Tantrums,HandClap,Fitz and The Tantrums,193253,spotify:track:7j56HrjR9cGzvekvZY3Faz,0.0,0.836,0.634,0.0828,0.715,alt-rock
more,12481,5,Rise Against,Savior,Appeal To Reason,242280,spotify:track:3asFGFY3uLjMDmML1p0tYm,75.0,0.932,0.554,0.425,0.478,hardcore
more,12481,8,The Offspring,The Kids Aren't Alright,Americana,180160,spotify:track:01a0J96fRD91VnjQQUCqMK,81.0,0.943,0.523,0.0579,0.766,alt-rock
more,12481,9,The Offspring,"You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace",177826,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,81.0,0.917,0.55,0.197,0.601,alt-rock
more,12481,10,Green Day,Basket Case,Dookie,181533,spotify:track:6L89mwZXSOwYl76YXfX13s,2.0,0.943,0.441,0.091,0.781,punk
more,12481,11,Green Day,When I Come Around,Dookie,178000,spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz,76.0,0.909,0.531,0.231,0.814,punk
more,12481,12,Green Day,Welcome to Paradise,Dookie,224133,spotify:track:5kr3j5Clb9rjEposoMyLVt,69.0,0.96,0.37,0.0563,0.717,punk
