playlist_name,playlist_id,pos,artist_name,track_name,album_name,duration_ms,track_uri,popularity,energy,danceability,liveness,valence,track_genre,track_id,release_date,explicit
KPOP,12370,16,BTS,Not Today,You Never Walk Alone,231859,spotify:track:4hrpoqJMVE7FxBu1YWx0eQ,71,0.945,0.593,0.923,0.674,k-pop,4hrpoqJMVE7FxBu1YWx0eQ,,
KPOP,12370,17,BTS,Spring Day,You Never Walk Alone,274097,spotify:track:0WNGsQ1oAuHzNTk8jivBKW,76,0.846,0.539,0.13,0.462,k-pop,0WNGsQ1oAuHzNTk8jivBKW,,
KPOP,12370,18,BTS,Begin,Wings,229740,spotify:track:6KQSeSPqBa15gMWLO1fdkk,66,0.842,0.566,0.141,0.308,k-pop,6KQSeSPqBa15gMWLO1fdkk,,
KPOP,12370,19,BTS,Stigma,Wings,216063,spotify:track:626lrZfNIlthgrUfjvRYrh,67,0.475,0.566,0.139,0.335,k-pop,626lrZfNIlthgrUfjvRYrh,,
KPOP,12370,25,BTS,BTS Cypher 4,Wings,294463,spotify:track:1QWxddJmOhQb1vDdyTipMR,66,0.797,0.817,0.0551,0.361,k-pop,1QWxddJmOhQb1vDdyTipMR,,
KPOP,12370,29,BTS,Silver Spoon,The Most Beautiful Moment In Life Pt.2,233160,spotify:track:4vsikz3bK2s1u7EuWWyErY,71,0.879,0.65,0.0483,0.536,k-pop,4vsikz3bK2s1u7EuWWyErY,,
KPOP,12370,31,BTS,Danger,Dark & Wild,245140,spotify:track:6njl4FfPUwVmoIR1RKLq05,66,0.868,0.738,0.275,0.377,k-pop,6njl4FfPUwVmoIR1RKLq05,,
KPOP,12370,33,BTS,N.O,"O!RUL8,2?",209751,spotify:track:1hehPTlSVIhHEvCkVoe4HX,62,0.909,0.597,0.374,0.564,k-pop,1hehPTlSVIhHEvCkVoe4HX,,
KPOP,12370,35,EXO,Ko Ko Bop,THE WAR - The 4th Album,190422,spotify:track:5EzitieoPnjyKHAq0gfRMa,65,0.85,0.749,0.0678,0.672,k-pop,5EzitieoPnjyKHAq0gfRMa,,
KPOP,12370,38,EXO,Ko Ko Bop,THE WAR - The 4th Album,190422,spotify:track:5EzitieoPnjyKHAq0gfRMa,65,0.85,0.749,0.0678,0.672,k-pop,5EzitieoPnjyKHAq0gfRMa,,
KPOP,12370,43,SEVENTEEN,Don't Wanna Cry,SEVENTEEN 4th Mini Album Al1,203426,spotify:track:6Upu6yjkdi0DVI8E3IBZEU,71,0.683,0.781,0.16,0.722,k-pop,6Upu6yjkdi0DVI8E3IBZEU,,
KPOP,12370,44,SEVENTEEN,VERY NICE,Love&Letter repackage album,192092,spotify:track:1Rrj7KyS2R6SP9CQMDJW1w,73,0.898,0.746,0.0858,0.879,k-pop,1Rrj7KyS2R6SP9CQMDJW1w,,
KPOP,12370,59,CL,Hello Bitches,Hello Bitches,178177,spotify:track:2PsuktMveOXllYMbAy5dEj,66,0.884,0.714,0.439,0.584,k-pop,2PsuktMveOXllYMbAy5dEj,,
vibes,12371,2,Adele,Send My Love (To Your New Lover),25,223080,spotify:track:4BHzQ9C00ceJxfG16AlNWb,72,0.533,0.688,0.172,0.567,british,4BHzQ9C00ceJxfG16AlNWb,,
vibes,12371,18,Milky Chance,Flashed Junk Mind,Sadnecessary,262000,spotify:track:5mpLcXEsk3jjzLFGuNKk5I,66,0.84,0.84,0.114,0.904,german,5mpLcXEsk3jjzLFGuNKk5I,,
vibes,12371,22,Hozier,Angel Of Small Death & The Codeine Scene,Hozier,219214,spotify:track:1TGimSbipZ3XZ7q3eszBRV,62,0.638,0.377,0.12,0.369,singer-songwriter,1TGimSbipZ3XZ7q3eszBRV,,
vibes,12371,32,Hozier,Jackie And Wilson,Hozier,223120,spotify:track:0j6YwWZVHsIFKr5FDEu68o,60,0.712,0.566,0.124,0.753,singer-songwriter,0j6YwWZVHsIFKr5FDEu68o,,
vibes,12371,34,Allman Brown,Ancient Light,1000 Years,244900,spotify:track:4T8FoNHY3UZSYgOV76ueVU,41,0.208,0.435,0.147,0.189,acoustic,4T8FoNHY3UZSYgOV76ueVU,,
vibes,12371,40,Hozier,Sedated,Hozier,207669,spotify:track:33SfII0eODY8JCxUhnt4T2,55,0.61,0.66,0.105,0.29,singer-songwriter,33SfII0eODY8JCxUhnt4T2,,
vibes,12371,51,José González,Stay Alive,Stay Alive,266906,spotify:track:6QHGyXR0m3PDStlyHN8dYK,0,0.306,0.714,0.0924,0.314,folk,6QHGyXR0m3PDStlyHN8dYK,,
vibes,12371,64,Hozier,Arsonist's Lullabye,Hozier,266611,spotify:track:5tz0Zo36q6SJcQk7xaeJLJ,60,0.426,0.281,0.124,0.181,singer-songwriter,5tz0Zo36q6SJcQk7xaeJLJ,,
vibes,12371,66,Jai Wolf,Indian Summer,Indian Summer,248480,spotify:track:1mia2jUSO5ea1Pe7xmsLV0,58,0.825,0.435,0.0845,0.0425,edm,1mia2jUSO5ea1Pe7xmsLV0,2016-02-26,False
oldies,12372,1,The Beatles,All You Need Is Love - Remastered 2009,Magical Mystery Tour,230386,spotify:track:3xMSaDC9TU6AQJIsxQB7MK,65,0.48,0.4,0.155,0.653,british,3xMSaDC9TU6AQJIsxQB7MK,,
oldies,12372,3,Don McLean,American Pie,American Pie,516893,spotify:track:1fDsrQ23eTAVFElUMaf38X,0,0.563,0.461,0.302,0.477,folk,1fDsrQ23eTAVFElUMaf38X,,
oldies,12372,6,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera,354320,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,82,0.404,0.414,0.3,0.224,rock,1AhDOtG9vPSOmsWgNW0BEY,,
oldies,12372,7,Van Morrison,Brown Eyed Girl,Blowin' Your Mind!,183306,spotify:track:3yrSvpt2l1xhsV9Em88Pul,80,0.583,0.491,0.406,0.908,folk,3yrSvpt2l1xhsV9Em88Pul,,
oldies,12372,11,The J. Geils Band,Centerfold,Freeze Frame,216533,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,74,0.677,0.653,0.403,0.888,blues,1ynmMEK1fkyiZ6Z6F3ThEt,,
oldies,12372,13,Semisonic,Closing Time,Feeling Strangely Fine,273533,spotify:track:4EnkwZd0UJAuHpNMMemQaA,0,0.854,0.478,0.115,0.274,alt-rock,4EnkwZd0UJAuHpNMMemQaA,,
oldies,12372,14,Dexys Midnight Runners,Come On Eileen,Too Rye Ay,287306,spotify:track:0EMmVUYs9ZZRHtlADB88uz,2,0.769,0.45,0.306,0.604,ska,0EMmVUYs9ZZRHtlADB88uz,,
oldies,12372,19,Simple Minds,Don't You (Forget About Me),Once Upon A Time,263040,spotify:track:4aWn4NHlELpOehxsBaQeoe,2,0.858,0.638,0.333,0.743,synth-pop,4aWn4NHlELpOehxsBaQeoe,,
oldies,12372,24,Pearl Jam,Even Flow,Ten,292580,spotify:track:6QewNVIDKdSl8Y3ycuHIei,76,0.944,0.394,0.298,0.265,alt-rock,6QewNVIDKdSl8Y3ycuHIei,1991-08-27,True
oldies,12372,29,Buffalo Springfield,For What It's Worth,Buffalo Springfield,153693,spotify:track:1qRA5BS78u3gME0loMl9AA,78,0.519,0.653,0.101,0.822,blues,1qRA5BS78u3gME0loMl9AA,,
oldies,12372,30,Creedence Clearwater Revival,Fortunate Son,Willy And The Poor Boys,140773,spotify:track:4BP3uh0hFLFRb5cjsgLqDh,0,0.663,0.64,0.152,0.665,country,4BP3uh0hFLFRb5cjsgLqDh,,
oldies,12372,31,The Cure,Friday I'm In Love,Wish,215160,spotify:track:4QlzkaRHtU8gAdwqjWmO8n,1,0.946,0.552,0.368,0.458,punk-rock,4QlzkaRHtU8gAdwqjWmO8n,1992-04-20,False
oldies,12372,32,The Rolling Stones,Gimme Shelter,Let It Bleed,270773,spotify:track:1dv3ePjze9tPq2pk8eWJdR,0,0.63,0.634,0.169,0.489,british,1dv3ePjze9tPq2pk8eWJdR,,
oldies,12372,33,Cyndi Lauper,Girls Just Want to Have Fun,She's So Unusual,238266,spotify:track:4y1LsJpmMti1PfRQV9AWWe,79,0.799,0.71,0.349,0.725,disco,4y1LsJpmMti1PfRQV9AWWe,1983-10-14,False
oldies,12372,39,The Beatles,Hey Jude - Remastered 2015,1,425653,spotify:track:3H7sv3Krffn15BufUuXzf3,74,0.607,0.386,0.088,0.532,british,3H7sv3Krffn15BufUuXzf3,,
oldies,12372,43,The Beach Boys,I Get Around (Mono),All Summer Long,134386,spotify:track:3v9xlH6BpmRbqL7hgNJhfT,66,0.625,0.39,0.0663,0.514,psych-rock,3v9xlH6BpmRbqL7hgNJhfT,,
oldies,12372,44,Bee Gees,I Started A Joke,Idea,188306,spotify:track:5w04WICRyhBS42eotpIKWk,67,0.464,0.31,0.132,0.431,disco,5w04WICRyhBS42eotpIKWk,,
oldies,12372,45,The Beatles,I Want To Hold Your Hand - Remastered 2015,1,145746,spotify:track:4DRBaZ760gyk7LWnaJFqsJ,72,0.715,0.49,0.311,0.866,british,4DRBaZ760gyk7LWnaJFqsJ,,
oldies,12372,48,Dropkick Murphys,I'm Shipping Up To Boston,The Warrior's Code,153600,spotify:track:7rSERmjAT38lC5QhJ8hnQc,70,0.928,0.452,0.226,0.6,punk-rock,7rSERmjAT38lC5QhJ8hnQc,,
oldies,12372,54,R.E.M.,Losing My Religion,Out Of Time,268426,spotify:track:2wVXSc0IrQVodHESUxVUJA,0,0.854,0.666,0.0986,0.803,alt-rock,2wVXSc0IrQVodHESUxVUJA,,
oldies,12372,56,Boston,More Than a Feeling,Boston,285133,spotify:track:1QEEqeFIZktqIpPI4jSVSF,79,0.681,0.377,0.0504,0.285,country,1QEEqeFIZktqIpPI4jSVSF,,
oldies,12372,58,The Who,My Generation - Stereo Version,My Generation,198706,spotify:track:6awTbDHgM907tGecNQYPaV,65,0.782,0.412,0.0775,0.705,british,6awTbDHgM907tGecNQYPaV,,
oldies,12372,59,The Temptations,My Girl,The Temptations Sing Smokey,165000,spotify:track:6RrXd9Hph4hYR4bf3dbM6H,79,0.418,0.572,0.0961,0.694,funk,6RrXd9Hph4hYR4bf3dbM6H,,
oldies,12372,63,Billy Joel,Piano Man,Piano Man,336200,spotify:track:78WVLOP9pN0G3gRLFy1rAa,77,0.55,0.331,0.192,0.429,folk,78WVLOP9pN0G3gRLFy1rAa,,
oldies,12372,64,Billy Joel,Piano Man,Piano Man,336200,spotify:track:78WVLOP9pN0G3gRLFy1rAa,77,0.55,0.331,0.192,0.429,folk,78WVLOP9pN0G3gRLFy1rAa,,
oldies,12372,66,Amy Winehouse,Rehab,Back To Black,213760,spotify:track:4osg3vT6sXv6wNxm9Z6ucQ,73,0.558,0.407,0.34,0.777,british,4osg3vT6sXv6wNxm9Z6ucQ,,
oldies,12372,71,The Archies,Sugar Sugar,Absolutely the Best of the Archies,167276,spotify:track:6L7CjMm9gJNn8Ze62bRk3g,69,0.725,0.757,0.108,0.965,r-n-b,6L7CjMm9gJNn8Ze62bRk3g,,
oldies,12372,73,Guns N' Roses,Sweet Child O' Mine,Appetite For Destruction,356080,spotify:track:7o2CTH4ctstm8TNelqjb51,84,0.91,0.454,0.116,0.629,hard-rock,7o2CTH4ctstm8TNelqjb51,,
oldies,12372,74,Lynyrd Skynyrd,Sweet Home Alabama,Second Helping,281147,spotify:track:4CJVkjo5WpmUAKp3R44LNb,2,0.724,0.614,0.146,0.902,blues,4CJVkjo5WpmUAKp3R44LNb,,
oldies,12372,75,a-ha,Take On Me,Hunting High And Low,225280,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,0,0.931,0.524,0.0588,0.811,synth-pop,2WfaOiMkCvy7F5fcp2zZ8L,,
oldies,12372,84,The Beatles,Twist And Shout - Remastered 2009,Please Please Me,155226,spotify:track:4Z1fbYp0HuxLBje4MOZcSD,75,0.849,0.482,0.0414,0.937,british,4Z1fbYp0HuxLBje4MOZcSD,,
oldies,12372,89,Rick James,Super Freak,Street Songs,205466,spotify:track:2dCmGcEOQrMQhMMS8Vj7Ca,3,0.796,0.857,0.0503,0.944,disco,2dCmGcEOQrMQhMMS8Vj7Ca,1981-04-07,False
oldies,12372,91,The Buggles,Video Killed The Radio Star,The Age Of Plastic,253733,spotify:track:7o7E1nrHWncYY7PY94gCiX,72,0.678,0.68,0.204,0.251,synth-pop,7o7E1nrHWncYY7PY94gCiX,,
oldies,12372,92,Jimi Hendrix,Purple Haze,Are You Experienced,170813,spotify:track:0wJoRiX5K5BxlqZTolB2LD,71,0.905,0.533,0.0698,0.486,blues,0wJoRiX5K5BxlqZTolB2LD,,
Country,12373,3,Keith Urban,Blue Ain't Your Color,Ripcord,230600,spotify:track:6ZOPiKQeibCn7fP8dncucL,53,0.416,0.69,0.102,0.479,country,6ZOPiKQeibCn7fP8dncucL,,
Country,12373,7,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:track:5kNe7PE09d6Kvw5pAsx23n,1,0.389,0.59,0.117,0.389,country,5kNe7PE09d6Kvw5pAsx23n,,
Country,12373,8,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:track:5kNe7PE09d6Kvw5pAsx23n,1,0.389,0.59,0.117,0.389,country,5kNe7PE09d6Kvw5pAsx23n,,
Country,12373,10,Luke Bryan,Play It Again,Crash My Party,226866,spotify:track:03fT3OHB9KyMtGMt2zwqCT,75,0.886,0.506,0.0734,0.595,country,03fT3OHB9KyMtGMt2zwqCT,2013-01-01,False
Country,12373,18,Josh Turner,Your Man,Your Man,211893,spotify:track:1WzAeadSKJhqykZFbJNmQv,73,0.637,0.744,0.0696,0.785,country,1WzAeadSKJhqykZFbJNmQv,,
Country,12373,20,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165386,spotify:track:7mldq42yDuxiUNn08nvzHO,0,0.458,0.732,0.136,0.661,country,7mldq42yDuxiUNn08nvzHO,,
??????,12374,0,The Beatles,From Me To You - Mono / Remastered,1,116160,spotify:track:2Q2Gu7Bv8iLenuygtBgDUw,58,0.821,0.581,0.108,0.968,british,2Q2Gu7Bv8iLenuygtBgDUw,,
??????,12374,9,Glass Animals,Gooey,ZABA,289306,spotify:track:5b9iBVhfYxDF4JJcHrNIx5,71,0.369,0.487,0.0925,0.106,indie-pop,5b9iBVhfYxDF4JJcHrNIx5,,
??????,12374,35,Lianne La Havas,Lost & Found,Is Your Love Big Enough?,267746,spotify:track:6FZTAXHzXjkZxhfiHeLG6n,0,0.349,0.517,0.123,0.142,british,6FZTAXHzXjkZxhfiHeLG6n,,
??????,12374,46,Sufjan Stevens,Should Have Known Better,Carrie & Lowell,305499,spotify:track:6bZBHeQVOVGLvAwnQKb6rC,65,0.171,0.493,0.126,0.296,singer-songwriter,6bZBHeQVOVGLvAwnQKb6rC,,
??????,12374,55,Lana Del Rey,Brooklyn Baby,Ultraviolence,351640,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,0,0.664,0.378,0.11,0.0941,pop,1NZs6n6hl8UuMaX0UC0YTz,,
??????,12374,62,Ben Howard,Promise,Every Kingdom,384080,spotify:track:4q1LP4YcHOIUy8XSqpR8HH,64,0.189,0.367,0.364,0.177,british,4q1LP4YcHOIUy8XSqpR8HH,,
??????,12374,65,Sharon Van Etten,Every Time the Sun Comes Up,Are We There,262520,spotify:track:0auq2Wzn9jg2uK1kKFbNkR,60,0.522,0.663,0.197,0.301,j-rock,0auq2Wzn9jg2uK1kKFbNkR,,
Electronica,12375,19,Washed Out,Amor Fati,Within and Without,266093,spotify:track:4XYxBgTd33PjJeiXnwVLwL,42,0.857,0.508,0.0738,0.531,synth-pop,4XYxBgTd33PjJeiXnwVLwL,2011-07-06,False
Electronica,12375,27,Washed Out,New Theory,Life Of Leisure,168680,spotify:track:4i13Vno2UPtn6kp2Ge9N2J,53,0.865,0.549,0.147,0.355,synth-pop,4i13Vno2UPtn6kp2Ge9N2J,,
Electronica,12375,29,Washed Out,Feel It All Around,Life Of Leisure,192080,spotify:track:6IE47jpPeatF2Iay7GZtEc,63,0.737,0.34,0.0699,0.499,synth-pop,6IE47jpPeatF2Iay7GZtEc,,
Electronica,12375,50,Frank Ocean,Swim Good,Swim Good,257186,spotify:track:0ytw2owVvegkIS87txqV1O,69,0.668,0.653,0.0731,0.711,soul,0ytw2owVvegkIS87txqV1O,,
Electronica,12375,52,Portishead,Glory Box - Live,Roseland NYC Live,337153,spotify:track:2wEHxTBxLJk3vYzyW6dsAU,46,0.705,0.43,0.838,0.182,trip-hop,2wEHxTBxLJk3vYzyW6dsAU,,
Electronica,12375,57,Goldfrapp,Strict Machine,Black Cherry,231453,spotify:track:5kNbpvJ5b6R9Zqfm6c9sIX,12,0.59,0.634,0.112,0.45,synth-pop,5kNbpvJ5b6R9Zqfm6c9sIX,,
Electronica,12375,59,Britney Spears,Gimme More,Blackout,251240,spotify:track:6ic8OlLUNEATToEFU3xmaH,79,0.844,0.788,0.0723,0.382,dance,6ic8OlLUNEATToEFU3xmaH,2007-10-25,True
Electronica,12375,66,Massive Attack,Paradise Circus,Heligoland,297774,spotify:track:2BndJYJQ17UcEeUFJP5JmY,62,0.591,0.81,0.072,0.297,electronic,2BndJYJQ17UcEeUFJP5JmY,,
Electronica,12375,79,Frank Ocean,Thinkin Bout You,channel ORANGE,200746,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,78,0.339,0.721,0.0973,0.2,soul,7DfFc7a6Rwfi3YQMRbDMau,2012-07-10,False
Electronica,12375,88,Porter Robinson,Sad Machine,Worlds,350690,spotify:track:18hTbh3xszreJlzMmi0Kbi,60,0.706,0.47,0.0726,0.327,dub,18hTbh3xszreJlzMmi0Kbi,,
feel good,12376,1,Bon Iver,Skinny Love,"For Emma, Forever Ago",232426,spotify:track:3ZMv9EzGoteNi5Qnx0KpEO,73,0.263,0.592,0.127,0.109,folk,3ZMv9EzGoteNi5Qnx0KpEO,,
feel good,12376,4,M83,Midnight City,"Hurry Up, We're Dreaming",241440,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,76,0.729,0.507,0.0658,0.272,french,1eyzqe2QqGZUmfcPZtrIyt,,
feel good,12376,30,MGMT,Kids,Oracular Spectacular/Congratulations,302840,spotify:track:5QldjuXcxplhjjUqLrzl6H,78,0.931,0.451,0.361,0.172,alt-rock,5QldjuXcxplhjjUqLrzl6H,,
feel good,12376,31,MGMT,Time to Pretend,Oracular Spectacular/Congratulations,261000,spotify:track:1Zqy9bervYUomy12Pbm3rP,72,0.94,0.438,0.3,0.421,alt-rock,1Zqy9bervYUomy12Pbm3rP,,
feel good,12376,34,José González,Crosses,Veneer,162920,spotify:track:0ByKWq0hsuYriK5avSMJ5r,55,0.369,0.666,0.102,0.318,goth,0ByKWq0hsuYriK5avSMJ5r,,
feel good,12376,40,Boys Like Girls,The Great Escape,Boys Like Girls,206520,spotify:track:6GIrIt2M39wEGwjCQjGChX,55,0.94,0.423,0.178,0.505,punk-rock,6GIrIt2M39wEGwjCQjGChX,,
feel good,12376,42,The All-American Rejects,Gives You Hell,When The World Comes Down,213106,spotify:track:6ihL9TjfRjadfEePzXXyVF,0,0.675,0.725,0.0537,0.595,punk-rock,6ihL9TjfRjadfEePzXXyVF,,
feel good,12376,44,The All-American Rejects,It Ends Tonight,Move Along,244826,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,58,0.631,0.454,0.177,0.313,punk-rock,1FMHNVeJ9s1x1l1WlaRs2I,,
feel good,12376,66,Sum 41,With Me,Underclass Hero,291360,spotify:track:7JcB1XSpmlULBSvnEis6Fc,64,0.851,0.167,0.172,0.11,punk,7JcB1XSpmlULBSvnEis6Fc,,
feel good,12376,67,Sum 41,The Hell Song,Does This Look Infected?,198493,spotify:track:6hqt1z34Oz0OZtSfy62OFD,66,0.935,0.359,0.351,0.658,punk,6hqt1z34Oz0OZtSfy62OFD,2002-01-01,True
feel good,12376,77,The Killers,Human,Day & Age,245360,spotify:track:5mhUPDWQH3s544WCsa0r9w,75,0.8,0.557,0.0906,0.582,alt-rock,5mhUPDWQH3s544WCsa0r9w,,
feel good,12376,100,The Neighbourhood,Sweater Weather,I Love You.,240400,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,93,0.807,0.612,0.101,0.398,alt-rock,2QjOHCTQ1Jl3zawyYOpxh6,2013-04-22,False
feel good,12376,112,The Turtles,Happy Together,Happy Together,176293,spotify:track:1JO1xLtVc8mWhIoE3YaCL0,76,0.367,0.584,0.0818,0.588,folk,1JO1xLtVc8mWhIoE3YaCL0,,
feel good,12376,113,Sia,Chandelier,1000 Forms Of Fear,216120,spotify:track:4VrWlk8IQxevMvERoX08iC,80,0.787,0.399,0.0685,0.572,dance,4VrWlk8IQxevMvERoX08iC,2014-07-04,False
feel good,12376,117,Lana Del Rey,Born To Die,Born To Die - The Paradise Edition,285400,spotify:track:4Ouhoi2lAhrLJKFzUqEzwl,6,0.636,0.206,0.217,0.394,pop,4Ouhoi2lAhrLJKFzUqEzwl,,
feel good,12376,118,Lana Del Rey,Brooklyn Baby,Ultraviolence,351640,spotify:track:1NZs6n6hl8UuMaX0UC0YTz,0,0.664,0.378,0.11,0.0941,pop,1NZs6n6hl8UuMaX0UC0YTz,,
feel good,12376,122,Queen,Bohemian Rhapsody - Remastered 2011,A Night At The Opera,354320,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,82,0.404,0.414,0.3,0.224,rock,1AhDOtG9vPSOmsWgNW0BEY,,
jams,12378,2,Future,Mask Off,FUTURE,204600,spotify:track:0VgkVdmE4gld66l8iyGjgx,83,0.434,0.833,0.165,0.281,hip-hop,0VgkVdmE4gld66l8iyGjgx,,
jams,12378,3,Travis Scott,goosebumps,Birds In The Trap Sing McKnight,243836,spotify:track:6gBFPUFcJLzWGx4lenP6h2,84,0.728,0.841,0.149,0.43,hip-hop,6gBFPUFcJLzWGx4lenP6h2,,
Graduation,12379,20,Sam Smith,Like I Can,In The Lonely Hour,167065,spotify:track:4iOoHmJJiqyTxsXSa5uELv,0,0.683,0.628,0.176,0.462,dance,4iOoHmJJiqyTxsXSa5uELv,,
Graduation,12379,37,Amy Winehouse,Rehab,Back To Black,213760,spotify:track:4osg3vT6sXv6wNxm9Z6ucQ,73,0.558,0.407,0.34,0.777,british,4osg3vT6sXv6wNxm9Z6ucQ,,
Graduation,12379,47,Lady Gaga,Bad Romance,The Fame Monster,294573,spotify:track:5P5cGNzqh6A353N3ShDK6Y,0,0.921,0.695,0.0842,0.714,dance,5P5cGNzqh6A353N3ShDK6Y,,
Graduation,12379,48,Lady Gaga,Dance In The Dark,The Fame Monster,288960,spotify:track:6pvdo2tv6KAcbOeEofiWBP,0,0.751,0.639,0.163,0.14,dance,6pvdo2tv6KAcbOeEofiWBP,,
Graduation,12379,49,Lady Gaga,Poker Face,The Fame,237200,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,3,0.818,0.851,0.0945,0.808,dance,1QV6tiMFM6fSOKOGLMHYYg,,
Graduation,12379,52,Paramore,Ain't It Fun,Paramore,296520,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,1,0.893,0.606,0.021,0.671,emo,1j8z4TTjJ1YOdoFEDwJTQa,,
Graduation,12379,62,Madonna,Illuminati,Rebel Heart,224613,spotify:track:0OtovVdc89BsVG82ppVvjJ,1,0.617,0.793,0.165,0.418,dance,0OtovVdc89BsVG82ppVvjJ,,
banda mix,12380,1,Edwin Luna y La Trakalosa de Monterrey,Tres Disparos,La Banda Grande de la Sultana del Norte,205946,spotify:track:6Dv6PhsMXOXW1ATcXKy5kd,45,0.447,0.505,0.114,0.678,r-n-b,6Dv6PhsMXOXW1ATcXKy5kd,,
banda mix,12380,5,Fidel Rueda,Me Voy De Ti,Todo Gracias A Ti,164213,spotify:track:1D3J1dvlS60ZX3YbNJe9J6,46,0.447,0.737,0.085,0.963,r-n-b,1D3J1dvlS60ZX3YbNJe9J6,,
All Time Classics,12382,6,Jason Derulo,It Girl,Future History,192200,spotify:track:4fINc8dnfcz7AdhFYVA4i7,0,0.718,0.667,0.104,0.345,dance,4fINc8dnfcz7AdhFYVA4i7,,
Cody,12383,0,Alexi Murdoch,All My Days,Time Without Consequence,297306,spotify:track:7yvxnSAfrtFBtbyauKU8PO,57,0.319,0.438,0.106,0.529,british,7yvxnSAfrtFBtbyauKU8PO,,
Cody,12383,1,José González,Stay Alive,Stay Alive,266906,spotify:track:6QHGyXR0m3PDStlyHN8dYK,0,0.306,0.714,0.0924,0.314,folk,6QHGyXR0m3PDStlyHN8dYK,,
Cody,12383,3,The White Stripes,Seven Nation Army,Elephant,231800,spotify:track:1jNOi6m3Hn8nLEeHCp5Msr,84,0.446,0.743,0.337,0.278,alt-rock,1jNOi6m3Hn8nLEeHCp5Msr,,
Cody,12383,6,Bush,Glycerine - Remastered,Sixteen Stone,266493,spotify:track:2nzlgHTbUDzuRtTFoX3qfJ,63,0.335,0.421,0.0944,0.0889,grunge,2nzlgHTbUDzuRtTFoX3qfJ,,
Cody,12383,7,Pearl Jam,Just Breathe,Backspacer,215853,spotify:track:0iEEDY73hQFa6Ms5KWFQqM,69,0.348,0.473,0.0823,0.283,grunge,0iEEDY73hQFa6Ms5KWFQqM,,
Cody,12383,10,Weezer,Island In The Sun,Weezer (Green Album),200306,spotify:track:2MLHyLy5z5l5YRp7momlgw,1,0.794,0.654,0.165,0.678,alt-rock,2MLHyLy5z5l5YRp7momlgw,2001-05-15,False
Cody,12383,14,Temple Of The Dog,Hunger Strike,Temple Of The Dog,246266,spotify:track:0W7AbEauB7cP4pidLclApe,69,0.567,0.373,0.0916,0.298,grunge,0W7AbEauB7cP4pidLclApe,,
Cody,12383,16,Pixies,Where Is My Mind?,Surfer Rosa (Remastered),236973,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,77,0.442,0.513,0.0878,0.243,alt-rock,6mcxQ1Y3uQRU0IHsvdNLH1,,
Cody,12383,17,The White Stripes,Blue Orchid,Get Behind Me Satan,157560,spotify:track:1XWOrz0Da7a0m9T7COlVY3,66,0.645,0.481,0.332,0.612,blues,1XWOrz0Da7a0m9T7COlVY3,,
Cody,12383,19,Weezer,Beverly Hills,Make Believe,196093,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,71,0.823,0.693,0.328,0.741,power-pop,1yKu2MhpwzDXXH2tzG6xoa,,
Cody,12383,20,Weezer,Undone - The Sweater Song,Weezer,304986,spotify:track:6FxbwB6o1MKOy0dHvxNr2W,72,0.618,0.457,0.0679,0.579,power-pop,6FxbwB6o1MKOy0dHvxNr2W,,
Cody,12383,21,John Mayer,Say,Say,230213,spotify:track:6wZI4mdT8JwXgkGURnBQiq,61,0.723,0.485,0.075,0.541,singer-songwriter,6wZI4mdT8JwXgkGURnBQiq,,
Cody,12383,22,Creedence Clearwater Revival,Bad Moon Rising,Green River,141600,spotify:track:6NxsCnLeLd8Ai1TrgGxzIx,1,0.769,0.508,0.063,0.939,country,6NxsCnLeLd8Ai1TrgGxzIx,,
Cody,12383,31,Shaggy,Boombastic,Boombastic,249933,spotify:track:4fxF8ljwryMZX5c9EKrLFE,1,0.887,0.852,0.311,0.788,reggae,4fxF8ljwryMZX5c9EKrLFE,,
New Country,12384,8,Thomas Rhett,Die A Happy Man,Tangled Up,227426,spotify:track:5kNe7PE09d6Kvw5pAsx23n,1,0.389,0.59,0.117,0.389,country,5kNe7PE09d6Kvw5pAsx23n,,
New Country,12384,30,Cole Swindell,Chillin' It,Cole Swindell,196746,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,1,0.849,0.576,0.109,0.666,country,0Utg7sirTPqrs6Cx0FbriQ,,
New Country,12384,57,Maren Morris,My Church,HERO (Deluxe Edition),197930,spotify:track:1LM5zQv5pBKPyO7rm7Uz6U,69,0.743,0.517,0.107,0.664,country,1LM5zQv5pBKPyO7rm7Uz6U,,
